Date,Event,City,State,Country,fighter,WeightClass,Round,Method,result,reach,stance,wins,loss,no_contest,splm,sig_acc,sig_absorbed,sig_strike_defense,average_takedown,takedown_acc,takedown_defense,sub_average
2020-11-28,UFC Fight Night: Smith vs. Clark,Las Vegas,Nevada,USA,Malcolm Gordon,Flyweight,1,KO/TKO,loser,71,3,12,5,0,0.55,13,3.87,54,0,0,0,0
2020-11-28,UFC Fight Night: Smith vs. Clark,Las Vegas,Nevada,USA,Luke Sanders,Catch Weight,2,SUB,loser,67,2,13,4,0,6.21,51,4.11,53,0.31,20,20,0.3
2020-11-21,UFC 255: Figueiredo vs. Perez,Las Vegas,Nevada,USA,Alex Perez,Flyweight,1,SUB,loser,65,1,24,6,0,4.62,47,3.08,61,2.92,45,45,1.3
2020-11-21,UFC 255: Figueiredo vs. Perez,Las Vegas,Nevada,USA,Jennifer Maia,Women's Flyweight,5,U-DEC,loser,64,1,18,6,1,3.34,39,3.52,52,0.34,50,50,0.2
2020-11-21,UFC 255: Figueiredo vs. Perez,Las Vegas,Nevada,USA,Mike Perry,Welterweight,3,U-DEC,loser,71,1,14,7,0,4.35,47,4.82,54,0.69,38,38,0.2
2020-11-21,UFC 255: Figueiredo vs. Perez,Las Vegas,Nevada,USA,Cynthia Calvillo,Women's Flyweight,3,U-DEC,loser,64,1,9,2,1,4.18,41,3.52,67,1.85,44,44,1.1
2020-11-21,UFC 255: Figueiredo vs. Perez,Las Vegas,Nevada,USA,Mauricio Rua,Light Heavyweight,2,KO/TKO,loser,76,1,27,12,0,3.57,50,2.71,54,2.12,48,48,0.8
2020-11-21,UFC 255: Figueiredo vs. Perez,Las Vegas,Nevada,USA,Brandon Royval,Flyweight,1,KO/TKO,loser,68,2,12,5,0,3.77,46,2.88,47,0.79,100,100,2.4
2020-11-21,UFC 255: Figueiredo vs. Perez,Las Vegas,Nevada,USA,Jordan Wright,Middleweight,2,KO/TKO,loser,77,1,11,1,0,4.68,50,8.02,40,0,0,0,0
2020-11-21,UFC 255: Figueiredo vs. Perez,Las Vegas,Nevada,USA,Ariane Lipski,Women's Flyweight,2,KO/TKO,loser,67,1,13,6,0,3.03,32,4.45,48,0.27,25,25,0.5
2020-11-21,UFC 255: Figueiredo vs. Perez,Las Vegas,Nevada,USA,Daniel Rodriguez,Welterweight,3,U-DEC,loser,74,2,13,2,0,7.68,46,6.12,57,1.34,62,62,0.3
2020-11-21,UFC 255: Figueiredo vs. Perez,Las Vegas,Nevada,USA,Jared Gooden,Welterweight,3,U-DEC,loser,77,1,17,5,0,6.67,47,-1,49,1,100,100,0
2020-11-21,UFC 255: Figueiredo vs. Perez,Las Vegas,Nevada,USA,Dustin Stoltzfus,Middleweight,3,U-DEC,loser,75,1,13,2,0,2.48,57,3.93,48,0.78,12,12,0.8
2020-11-21,UFC 255: Figueiredo vs. Perez,Las Vegas,Nevada,USA,Louis Cosce,Welterweight,3,KO/TKO,loser,71,1,7,1,0,8.22,48,9.3,48,1.07,11,11,0
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,Las Vegas,Nevada,USA,Paul Felder,Lightweight,5,S-DEC,loser,70,1,17,6,0,3.7,44,3.44,48,0.29,28,28,0.2
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,Las Vegas,Nevada,USA,Abdul Razak Alhassan,Welterweight,1,KO/TKO,loser,73,1,10,3,0,4.54,48,5.11,53,0.72,28,28,0
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,Las Vegas,Nevada,USA,Miranda Granger,Women's Strawweight,3,U-DEC,loser,68,1,7,2,0,2.91,48,2.64,59,0,0,0,0
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,Las Vegas,Nevada,USA,Brendan Allen,Catch Weight,2,KO/TKO,loser,75,1,15,4,0,3.55,59,4.57,39,1.17,37,37,2
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,Las Vegas,Nevada,USA,Kay Hansen,Women's Strawweight,3,U-DEC,loser,63,1,7,4,0,3.57,59,3.03,54,2.19,25,25,1.6
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,Las Vegas,Nevada,USA,Randa Markos,Women's Strawweight,3,U-DEC,loser,63,1,10,11,0,2.85,41,3.2,59,1.23,28,28,0.2
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,Las Vegas,Nevada,USA,Geraldo de Freitas,Bantamweight,3,S-DEC,loser,72,1,12,6,0,3.67,52,2.62,50,3,45,45,0
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,Las Vegas,Nevada,USA,Rhys McKee,Welterweight,3,U-DEC,loser,78,1,10,4,1,6.83,53,-1,43,0,0,0,0
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,Las Vegas,Nevada,USA,Roque Martinez,Heavyweight,3,U-DEC,loser,72,1,15,7,2,2.67,51,4.68,59,0.62,50,50,0
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Las Vegas,Nevada,USA,Thiago Santos,Light Heavyweight,3,SUB,loser,76,1,21,8,0,4.36,48,2.32,55,0.77,40,40,0.1
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Las Vegas,Nevada,USA,Tanner Boser,Heavyweight,3,U-DEC,loser,75,1,19,7,1,4.54,55,2.7,63,0,0,0,0
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Las Vegas,Nevada,USA,Khalid Taha,Bantamweight,3,U-DEC,loser,69,1,13,3,0,2.86,35,4.26,43,0,0,0,0.3
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Las Vegas,Nevada,USA,Jamey Simmons,Featherweight,1,KO/TKO,loser,70,1,7,3,0,0.52,50,2.08,50,0,0,0,0
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Las Vegas,Nevada,USA,Claudia Gadelha,Women's Strawweight,3,U-DEC,loser,63,1,18,5,0,3.31,41,4.57,57,3.03,42,42,0.7
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Las Vegas,Nevada,USA,Bevon Lewis,Middleweight,3,KO/TKO,loser,79,1,7,3,0,3.73,43,2.67,54,0,0,0,0
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Las Vegas,Nevada,USA,Marcos Rogerio de Lima,Heavyweight,1,SUB,loser,75,1,17,8,1,3.78,54,2.53,54,0.71,60,60,0.7
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Las Vegas,Nevada,USA,Eduardo Garagorri,Featherweight,3,SUB,loser,70,1,13,2,0,3.42,51,2.36,58,0.48,100,100,0
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Las Vegas,Nevada,USA,Ramiz Brahimaj,Welterweight,3,KO/TKO,loser,72,1,8,3,0,3.73,36,6.14,55,0,0,0,0
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Las Vegas,Nevada,USA,Anthony Birchak,Bantamweight,1,SUB,loser,69,1,16,7,0,4.23,36,3.06,60,0.6,16,16,0
2020-10-31,UFC Fight Night: Hall vs. Silva,Las Vegas,Nevada,USA,Anderson Silva,Middleweight,4,KO/TKO,loser,77,2,34,11,0,3.05,61,2.05,60,0.5,77,77,0.8
2020-10-31,UFC Fight Night: Hall vs. Silva,Las Vegas,Nevada,USA,Andre Fili,Featherweight,3,U-DEC,loser,74,1,21,8,0,3.73,36,3.9,52,2.5,49,49,0.2
2020-10-31,UFC Fight Night: Hall vs. Silva,Las Vegas,Nevada,USA,Maurice Greene,Heavyweight,2,KO/TKO,loser,80,1,9,6,0,4.12,44,4.37,45,0,0,0,0.6
2020-10-31,UFC Fight Night: Hall vs. Silva,Las Vegas,Nevada,USA,Charlie Ontiveros,Middleweight,1,SUB,loser,78,3,11,7,0,0.33,40,4.18,19,0,0,0,0
2020-10-31,UFC Fight Night: Hall vs. Silva,Las Vegas,Nevada,USA,Bobby Green,Lightweight,3,U-DEC,loser,71,1,27,11,0,5.17,51,3.32,63,1.56,41,41,0.3
2020-10-31,UFC Fight Night: Hall vs. Silva,Las Vegas,Nevada,USA,Chris Gruetzemacher,Lightweight,1,KO/TKO,loser,68,1,14,4,0,7.02,57,5.54,55,0,0,0,0
2020-10-31,UFC Fight Night: Hall vs. Silva,Las Vegas,Nevada,USA,Victor Rodriguez,Bantamweight,1,KO/TKO,loser,67,3,7,3,0,2.17,46,6.14,50,0,0,0,0
2020-10-31,UFC Fight Night: Hall vs. Silva,Las Vegas,Nevada,USA,Jack Marshman,Middleweight,3,U-DEC,loser,73,1,23,10,0,2.74,25,4.19,56,0,0,0,0
2020-10-31,UFC Fight Night: Hall vs. Silva,Las Vegas,Nevada,USA,Cole Williams,Welterweight,2,SUB,loser,73,1,11,3,0,0.31,27,5.34,23,0,0,0,0
2020-10-31,UFC Fight Night: Hall vs. Silva,Las Vegas,Nevada,USA,Justin Ledet,Light Heavyweight,1,KO/TKO,loser,80,1,9,4,0,3.35,39,4.82,49,0.23,50,50,0.2
2020-10-31,UFC Fight Night: Hall vs. Silva,Las Vegas,Nevada,USA,Kevin Natividad,Bantamweight,3,KO/TKO,loser,70,1,9,2,0,2.57,24,3.74,54,0,0,0,0
2020-10-24,UFC 254: Khabib vs. Gaethje,Abu Dhabi,Abu Dhabi,United Arab Emirates,Justin Gaethje,Lightweight,2,SUB,loser,70,1,22,3,0,7.46,59,7.99,55,0,0,0,0
2020-10-24,UFC 254: Khabib vs. Gaethje,Abu Dhabi,Abu Dhabi,United Arab Emirates,Jared Cannonier,Middleweight,3,U-DEC,loser,77,3,13,5,0,3.7,52,3.09,64,0.16,33,33,0
2020-10-24,UFC 254: Khabib vs. Gaethje,Abu Dhabi,Abu Dhabi,United Arab Emirates,Walt Harris,Heavyweight,2,KO/TKO,loser,77,2,13,9,0,2.95,38,3.43,54,0.3,28,28,0.1
2020-10-24,UFC 254: Khabib vs. Gaethje,Abu Dhabi,Abu Dhabi,United Arab Emirates,Jacob Malkoun,Middleweight,1,KO/TKO,loser,73,1,4,1,0,0,NA,-1,36,0,0,0,0
2020-10-24,UFC 254: Khabib vs. Gaethje,Abu Dhabi,Abu Dhabi,United Arab Emirates,Liliya Shakirova,Women's Flyweight,2,SUB,loser,65,1,8,2,0,2.7,30,2.58,74,0,0,0,0
2020-10-24,UFC 254: Khabib vs. Gaethje,Abu Dhabi,Abu Dhabi,United Arab Emirates,Ion Cutelaba,Light Heavyweight,1,KO/TKO,loser,75,2,15,6,0,5.1,39,3.37,48,2.41,71,71,0
2020-10-24,UFC 254: Khabib vs. Gaethje,Abu Dhabi,Abu Dhabi,United Arab Emirates,Stefan Struve,Heavyweight,1,KO/TKO,loser,84,1,33,13,0,3.12,47,4.04,46,0.56,46,46,1.7
2020-10-24,UFC 254: Khabib vs. Gaethje,Abu Dhabi,Abu Dhabi,United Arab Emirates,Nathaniel Wood,Catch Weight,3,U-DEC,loser,69,1,17,5,0,6.28,46,4.36,53,1.29,46,46,0.9
2020-10-24,UFC 254: Khabib vs. Gaethje,Abu Dhabi,Abu Dhabi,United Arab Emirates,Alex Oliveira,Welterweight,1,SUB,loser,76,1,22,9,1,2.87,50,2.18,48,2.41,37,37,0.6
2020-10-24,UFC 254: Khabib vs. Gaethje,Abu Dhabi,Abu Dhabi,United Arab Emirates,Sam Alvey,Light Heavyweight,3,S-DEC,loser,75,2,33,14,0,3.17,44,3.26,55,0.08,16,16,0.1
2020-10-24,UFC 254: Khabib vs. Gaethje,Abu Dhabi,Abu Dhabi,United Arab Emirates,Liana Jojua,Women's Flyweight,1,KO/TKO,loser,62,1,8,4,0,2.53,39,4.86,48,1.49,66,66,2.2
2020-10-24,UFC 254: Khabib vs. Gaethje,Abu Dhabi,Abu Dhabi,United Arab Emirates,Alexander Yakovlev,Lightweight,1,SUB,loser,74,2,24,10,0,1.74,47,2.41,58,1.66,35,35,0.1
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Abu Dhabi,Abu Dhabi,United Arab Emirates,Chan Sung Jung,Featherweight,5,U-DEC,loser,72,1,16,6,0,4.15,41,4.01,56,0.62,41,41,0.5
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Abu Dhabi,Abu Dhabi,United Arab Emirates,Katlyn Chookagian,Women's Flyweight,1,KO/TKO,loser,68,1,15,4,0,4.22,34,4.23,63,0.27,15,15,0.5
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Abu Dhabi,Abu Dhabi,United Arab Emirates,Modestas Bukauskas,Light Heavyweight,1,KO/TKO,loser,78,3,11,3,0,3.56,37,5.7,42,0,0,0,0
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Abu Dhabi,Abu Dhabi,United Arab Emirates,Claudio Silva,Welterweight,3,U-DEC,loser,71,2,14,2,0,3.14,42,3.12,43,3.01,28,28,1.6
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Abu Dhabi,Abu Dhabi,United Arab Emirates,Thomas Almeida,Featherweight,3,U-DEC,loser,70,2,22,4,0,5.39,44,4.69,64,0,0,0,0
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Abu Dhabi,Abu Dhabi,United Arab Emirates,Mateusz Gamrot,Lightweight,3,S-DEC,loser,70,2,17,1,0,3.47,41,2.47,56,5,31,31,0
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Abu Dhabi,Abu Dhabi,United Arab Emirates,Poliana Botelho,Women's Flyweight,3,U-DEC,loser,67,1,8,3,0,3,56,3.08,50,0.89,100,100,0
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Abu Dhabi,Abu Dhabi,United Arab Emirates,John Phillips,Middleweight,3,U-DEC,loser,75,2,22,11,0,1.72,34,4.03,49,0,0,0,0
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Abu Dhabi,Abu Dhabi,United Arab Emirates,Jamie Mullarkey,Lightweight,3,U-DEC,loser,74,1,12,4,0,1.87,33,4.6,42,4,30,30,0.5
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Abu Dhabi,Abu Dhabi,United Arab Emirates,Gadzhimurad Antigulov,Light Heavyweight,2,KO/TKO,loser,70,1,20,8,0,2.08,55,4.21,40,5.08,36,36,1.4
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Abu Dhabi,Abu Dhabi,United Arab Emirates,Mark Striegl,Bantamweight,1,KO/TKO,loser,70,2,18,3,0,3.53,42,-1,25,0,0,0,0
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Abu Dhabi,Abu Dhabi,United Arab Emirates,Marlon Moraes,Bantamweight,2,KO/TKO,loser,67,1,23,8,1,3.38,39,4.11,56,1,41,41,0.4
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Abu Dhabi,Abu Dhabi,United Arab Emirates,Makwan Amirkhani,Featherweight,3,U-DEC,loser,72,2,16,5,0,1.42,44,2.63,51,3.37,37,37,1.4
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Abu Dhabi,Abu Dhabi,United Arab Emirates,Ben Rothwell,Heavyweight,3,U-DEC,loser,78,1,38,13,0,3.55,41,4.57,46,0.63,33,33,0.3
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Abu Dhabi,Abu Dhabi,United Arab Emirates,Markus Perez,Middleweight,1,KO/TKO,loser,73,1,12,5,0,2.6,47,3.72,52,0.81,25,25,1
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Abu Dhabi,Abu Dhabi,United Arab Emirates,Alan Baudot,Heavyweight,1,KO/TKO,loser,79,1,8,2,0,1.89,25,-1,36,0,0,0,0
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Abu Dhabi,Abu Dhabi,United Arab Emirates,Youssef Zalal,Featherweight,3,U-DEC,loser,72,3,10,4,0,2.45,51,1.56,64,2.4,40,40,1.4
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Abu Dhabi,Abu Dhabi,United Arab Emirates,KB Bhullar,Middleweight,1,KO/TKO,loser,78,3,8,1,0,1.18,13,-1,37,0,0,0,0
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Abu Dhabi,Abu Dhabi,United Arab Emirates,Rodrigo Nascimento,Heavyweight,1,KO/TKO,loser,80,1,8,1,0,4.23,55,4.32,42,2.7,100,100,2.7
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Abu Dhabi,Abu Dhabi,United Arab Emirates,Impa Kasanganay,Middleweight,2,KO/TKO,loser,75,1,8,1,0,5.36,49,3.52,60,1.44,83,83,0
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Abu Dhabi,Abu Dhabi,United Arab Emirates,Ali AlQaisi,Bantamweight,3,U-DEC,loser,68,1,8,5,0,2.43,42,1.97,56,3.5,29,29,1
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Abu Dhabi,Abu Dhabi,United Arab Emirates,Omar Morales,Featherweight,3,U-DEC,loser,73,1,10,1,0,3.39,34,2.99,65,0.29,100,100,0
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Abu Dhabi,Abu Dhabi,United Arab Emirates,Stephanie Egger,Women's Bantamweight,3,U-DEC,loser,68,1,5,2,0,0.67,31,1.33,52,1,16,16,0
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Abu Dhabi,Abu Dhabi,United Arab Emirates,Bruno Silva,Flyweight,3,U-DEC,loser,NA,-1,19,6,0,0,NA,0,0,0,0,0,0
2020-10-03,UFC Fight Night: Holm vs. Aldana,Abu Dhabi,Abu Dhabi,United Arab Emirates,Irene Aldana,Women's Bantamweight,5,U-DEC,loser,68,1,12,6,0,5.52,38,5.97,61,0.23,50,50,0.1
2020-10-03,UFC Fight Night: Holm vs. Aldana,Abu Dhabi,Abu Dhabi,United Arab Emirates,Yorgan De Castro,Heavyweight,3,U-DEC,loser,74,1,6,2,0,2.61,44,3.9,55,0,0,0,0
2020-10-03,UFC Fight Night: Holm vs. Aldana,Abu Dhabi,Abu Dhabi,United Arab Emirates,Julianna Pena,Women's Bantamweight,3,SUB,loser,69,1,11,4,0,2.8,47,1.7,53,2.49,53,53,0.8
2020-10-03,UFC Fight Night: Holm vs. Aldana,Abu Dhabi,Abu Dhabi,United Arab Emirates,Cameron Else,Bantamweight,2,KO/TKO,loser,71,3,10,5,0,1.92,36,5.58,58,0,0,0,0
2020-10-03,UFC Fight Night: Holm vs. Aldana,Abu Dhabi,Abu Dhabi,United Arab Emirates,Dequan Townsend,Middleweight,2,KO/TKO,loser,79,1,21,12,0,1.23,34,3.92,38,0,0,0,0
2020-10-03,UFC Fight Night: Holm vs. Aldana,Abu Dhabi,Abu Dhabi,United Arab Emirates,Court McGee,Welterweight,3,U-DEC,loser,75,1,20,10,0,4.9,36,3.94,61,1.6,21,21,0.4
2020-10-03,UFC Fight Night: Holm vs. Aldana,Abu Dhabi,Abu Dhabi,United Arab Emirates,Josh Culibao,Featherweight,3,S-DEC,loser,73,1,8,1,1,2.52,38,4.3,48,0,0,0,0
2020-10-03,UFC Fight Night: Holm vs. Aldana,Abu Dhabi,Abu Dhabi,United Arab Emirates,Jordan Williams,Middleweight,3,U-DEC,loser,75,2,9,4,0,6.07,51,5.77,35,0.98,50,50,0
2020-10-03,UFC Fight Night: Holm vs. Aldana,Abu Dhabi,Abu Dhabi,United Arab Emirates,Jinh Yu Frey,Women's Strawweight,3,U-DEC,loser,65,2,9,6,0,1.9,48,4.05,42,0.55,25,25,0
2020-10-03,UFC Fight Night: Holm vs. Aldana,Abu Dhabi,Abu Dhabi,United Arab Emirates,Heili Alateng,Bantamweight,3,U-DEC,loser,66,1,14,8,1,2.87,32,5.82,57,2.33,35,35,0
2020-10-03,UFC Fight Night: Holm vs. Aldana,Abu Dhabi,Abu Dhabi,United Arab Emirates,Jessin Ayari,Lightweight,1,KO/TKO,loser,73,1,16,6,0,3.53,37,3.59,58,0,0,0,0.3
2020-09-26,UFC 253: Adesanya vs. Costa,Abu Dhabi,Abu Dhabi,United Arab Emirates,Paulo Costa,Middleweight,2,KO/TKO,loser,72,1,13,1,0,7.03,57,6.7,50,0,0,0,0
2020-09-26,UFC 253: Adesanya vs. Costa,Abu Dhabi,Abu Dhabi,United Arab Emirates,Dominick Reyes,Light Heavyweight,2,KO/TKO,loser,77,2,12,2,0,4.53,48,3.16,49,0.2,16,16,0.2
2020-09-26,UFC 253: Adesanya vs. Costa,Abu Dhabi,Abu Dhabi,United Arab Emirates,Kai Kara-France,Flyweight,2,SUB,loser,69,1,21,9,0,5.16,39,4,66,0.56,23,23,0
2020-09-26,UFC 253: Adesanya vs. Costa,Abu Dhabi,Abu Dhabi,United Arab Emirates,Sijara Eubanks,Women's Bantamweight,3,U-DEC,loser,67,1,7,6,0,4.52,43,3.69,57,1.88,46,46,0.4
2020-09-26,UFC 253: Adesanya vs. Costa,Abu Dhabi,Abu Dhabi,United Arab Emirates,Zubaira Tukhugov,Featherweight,3,S-DEC,loser,68,1,19,5,1,2.54,38,2.53,63,2.54,46,46,0
2020-09-26,UFC 253: Adesanya vs. Costa,Abu Dhabi,Abu Dhabi,United Arab Emirates,Alex Da Silva,Lightweight,3,U-DEC,loser,73,1,21,3,0,2.07,46,2.65,55,2.75,43,43,0.4
2020-09-26,UFC 253: Adesanya vs. Costa,Abu Dhabi,Abu Dhabi,United Arab Emirates,Diego Sanchez,Welterweight,3,U-DEC,loser,72,2,31,13,0,2.69,37,3.02,56,1.51,24,24,0.8
2020-09-26,UFC 253: Adesanya vs. Costa,Abu Dhabi,Abu Dhabi,United Arab Emirates,Shane Young,Featherweight,1,KO/TKO,loser,72,1,13,5,0,6.01,40,5.15,56,0.73,25,25,0
2020-09-26,UFC 253: Adesanya vs. Costa,Abu Dhabi,Abu Dhabi,United Arab Emirates,Aleksa Camur,Light Heavyweight,3,U-DEC,loser,74,1,6,1,0,3.94,54,2.49,57,0.84,33,33,0
2020-09-26,UFC 253: Adesanya vs. Costa,Abu Dhabi,Abu Dhabi,United Arab Emirates,Jeff Hughes,Heavyweight,1,SUB,loser,77,1,10,4,0,3.95,51,3.67,60,0.71,50,50,0
2020-09-26,UFC 253: Adesanya vs. Costa,Abu Dhabi,Abu Dhabi,United Arab Emirates,Khadis Ibragimov,Light Heavyweight,3,U-DEC,loser,78,1,8,4,0,3.55,49,4.26,47,0.97,30,30,0.3
2020-09-19,UFC Fight Night: Covington vs. Woodley,Las Vegas,Nevada,USA,Tyron Woodley,Welterweight,5,KO/TKO,loser,74,1,19,6,1,2.33,48,2.72,55,1.08,40,40,0.4
2020-09-19,UFC Fight Night: Covington vs. Woodley,Las Vegas,Nevada,USA,Niko Price,Welterweight,3,Overturned,loser,76,1,14,4,0,5.33,41,5.83,49,0.89,22,22,0.9
2020-09-19,UFC Fight Night: Covington vs. Woodley,Las Vegas,Nevada,USA,Gerald Meerschaert,Middleweight,1,KO/TKO,loser,77,2,31,14,0,3.3,42,3.61,51,2.33,43,43,1.7
2020-09-19,UFC Fight Night: Covington vs. Woodley,Las Vegas,Nevada,USA,Ryan Spann,Light Heavyweight,1,KO/TKO,loser,79,1,18,6,0,3.27,44,3.43,46,1.76,41,41,1.8
2020-09-19,UFC Fight Night: Covington vs. Woodley,Las Vegas,Nevada,USA,Randa Markos,Women's Strawweight,1,SUB,loser,63,1,10,11,0,2.85,41,3.2,59,1.23,28,28,0.2
2020-09-19,UFC Fight Night: Covington vs. Woodley,Las Vegas,Nevada,USA,Darren Stewart,Middleweight,3,S-DEC,loser,74,1,12,6,0,3.08,44,2.82,52,1.56,40,40,0.1
2020-09-19,UFC Fight Night: Covington vs. Woodley,Las Vegas,Nevada,USA,Jordan Espinosa,Flyweight,3,U-DEC,loser,69,1,15,8,0,4.99,53,3.23,58,0.92,28,28,0.2
2020-09-19,UFC Fight Night: Covington vs. Woodley,Las Vegas,Nevada,USA,Mirsad Bektic,Featherweight,3,SUB,loser,70,1,13,4,0,2.43,41,1.8,57,3.98,52,52,0.4
2020-09-19,UFC Fight Night: Covington vs. Woodley,Las Vegas,Nevada,USA,Mara Romero Borella,Women's Flyweight,1,SUB,loser,69,1,12,9,0,2.54,37,2.48,71,1.83,44,44,0.2
2020-09-19,UFC Fight Night: Covington vs. Woodley,Las Vegas,Nevada,USA,Sarah Alpar,Women's Bantamweight,3,KO/TKO,loser,63,2,9,5,0,2.11,54,4.76,32,2.69,28,28,0.7
2020-09-19,UFC Fight Night: Covington vs. Woodley,Las Vegas,Nevada,USA,TJ Laramie,Featherweight,1,SUB,loser,66,1,12,4,0,2.73,51,3.24,26,2.56,50,50,0
2020-09-19,UFC Fight Night: Covington vs. Woodley,Las Vegas,Nevada,USA,Journey Newson,Bantamweight,1,KO/TKO,loser,67,1,9,3,0,2.76,32,2.76,65,0,0,0,0.9
2020-09-19,UFC Fight Night: Covington vs. Woodley,Las Vegas,Nevada,USA,Irwin Rivera,Bantamweight,3,S-DEC,loser,67,2,10,6,0,3.36,44,5.07,57,1,16,16,0
2020-09-19,UFC Fight Night: Covington vs. Woodley,Las Vegas,Nevada,USA,Jerome Rivera,Bantamweight,2,KO/TKO,loser,72,2,10,5,0,3.08,34,2.47,51,0,0,0,0
2020-09-12,UFC Fight Night: Waterson vs. Hill,Las Vegas,Nevada,USA,Angela Hill,Women's Strawweight,5,S-DEC,loser,64,1,12,9,0,5.7,49,5.16,63,0.41,37,37,0.1
2020-09-12,UFC Fight Night: Waterson vs. Hill,Las Vegas,Nevada,USA,Khama Worthy,Lightweight,1,KO/TKO,loser,74,1,16,7,0,4.12,47,3.69,45,0,0,0,0.8
2020-09-12,UFC Fight Night: Waterson vs. Hill,Las Vegas,Nevada,USA,Andrea Lee,Women's Flyweight,3,U-DEC,loser,69,1,11,5,0,5.58,49,3.83,65,1.67,45,45,0.5
2020-09-12,UFC Fight Night: Waterson vs. Hill,Las Vegas,Nevada,USA,Mike Rodriguez,Light Heavyweight,3,SUB,loser,82,2,11,6,0,4.61,59,3.39,40,0,0,0,0
2020-09-12,UFC Fight Night: Waterson vs. Hill,Las Vegas,Nevada,USA,Alan Patrick,Lightweight,3,U-DEC,loser,74,2,15,3,0,1.79,40,2.64,43,3.48,38,38,0.3
2020-09-12,UFC Fight Night: Waterson vs. Hill,Las Vegas,Nevada,USA,Kyle Nelson,Featherweight,3,KO/TKO,loser,71,3,13,4,0,3.63,41,6.82,47,0.96,12,12,1.9
2020-09-12,UFC Fight Night: Waterson vs. Hill,Las Vegas,Nevada,USA,Julia Avila,Women's Bantamweight,3,U-DEC,loser,68,1,8,2,0,3.1,41,2.9,54,0.49,50,50,0
2020-09-12,UFC Fight Night: Waterson vs. Hill,Las Vegas,Nevada,USA,Kevin Croom,Lightweight,1,Overturned,loser,73,1,21,13,0,1.35,36,3.22,31,0.97,6,6,1
2020-09-12,UFC Fight Night: Waterson vs. Hill,Las Vegas,Nevada,USA,Roque Martinez,Heavyweight,2,SUB,loser,72,1,15,7,2,2.67,51,4.68,59,0.62,50,50,0
2020-09-12,UFC Fight Night: Waterson vs. Hill,Las Vegas,Nevada,USA,Brok Weaver,Catch Weight,2,SUB,loser,73,2,15,6,0,4.78,64,4.35,46,0.41,10,10,0.4
2020-09-12,UFC Fight Night: Waterson vs. Hill,Las Vegas,Nevada,USA,Anthony Ivy,Welterweight,3,U-DEC,loser,74,1,8,4,0,2.5,42,4.57,51,4.69,20,20,0
2020-09-12,UFC Fight Night: Waterson vs. Hill,Las Vegas,Nevada,USA,Justine Kish,Women's Flyweight,3,SUB,loser,64,1,7,3,0,4.65,48,4.62,59,1.01,35,35,0.2
2020-09-05,UFC Fight Night: Overeem vs. Sakai,Las Vegas,Nevada,USA,Augusto Sakai,Heavyweight,5,KO/TKO,loser,77,1,15,2,1,5.32,48,4.02,50,0.15,50,50,0
